N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,241,0,79
2,1,206,0,114
3,1,179,0,141
4,1,151,0,169
5,0,129,1,191
6,0,108,1,212
7,0,86,1,234
8,0,74,1,246
9,0,60,1,260
10,0,52,1,268
11,0,42,1,278
12,0,35,1,285
13,0,30,1,290
14,0,25,1,295
15,0,22,1,298
16,0,20,1,300
17,0,16,1,304
18,0,14,1,306
19,0,12,1,308
20,0,9,1,311
21,0,7,1,313
22,0,5,1,315
23,0,5,1,315
24,0,4,1,316
25,0,4,1,316
26,0,3,1,317
27,0,3,1,317
28,0,2,1,318
29,0,1,1,319
30,0,1,1,319
31,0,1,1,319
32,0,1,1,319
33,0,1,1,319
34,0,1,1,319
35,0,1,1,319
36,0,1,1,319
37,0,1,1,319
38,0,1,1,319
39,0,0,1,320
40,0,0,1,320
41,0,0,1,320
42,0,0,1,320
43,0,0,1,320
44,0,0,1,320
45,0,0,1,320
46,0,0,1,320
47,0,0,1,320
48,0,0,1,320
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
52,0,0,1,320
53,0,0,1,320
54,0,0,1,320
55,0,0,1,320
56,0,0,1,320
57,0,0,1,320
58,0,0,1,320
59,0,0,1,320
60,0,0,1,320
61,0,0,1,320
62,0,0,1,320
63,0,0,1,320
64,0,0,1,320
65,0,0,1,320
66,0,0,1,320
67,0,0,1,320
68,0,0,1,320
69,0,0,1,320
70,0,0,1,320
71,0,0,1,320
72,0,0,1,320
73,0,0,1,320
74,0,0,1,320
75,0,0,1,320
76,0,0,1,320
77,0,0,1,320
78,0,0,1,320
79,0,0,1,320
80,0,0,1,320
81,0,0,1,320
82,0,0,1,320
83,0,0,1,320
84,0,0,1,320
85,0,0,1,320
86,0,0,1,320
87,0,0,1,320
88,0,0,1,320
89,0,0,1,320
90,0,0,1,320
91,0,0,1,320
92,0,0,1,320
93,0,0,1,320
94,0,0,1,320
95,0,0,1,320
96,0,0,1,320
97,0,0,1,320
98,0,0,1,320
99,0,0,1,320
